"customer_id","recency","frequency","monetary","segment"
"1081","30.585688136518","6","11157.52","High Value"
"1082","448.585688136518","4","6017.22","Loyal"
"1083","737.585688136518","1","684.91","At Risk"
"1084","270.585688136518","6","4104.31","High Value"
"1085","405.585688136518","2","3064.5299999999997","At Risk"
"1086","26.585688136518","9","11756.79","High Value"
"1087","49.585688136518","3","4845.18","Loyal"
"1088","309.585688136518","2","1014.41","At Risk"
"1089","170.585688136518","6","6640.64","High Value"
"1090","209.585688136518","4","7351","Loyal"
"1091","164.585688136518","5","9209.75","High Value"
"1092","77.585688136518","4","5668.38","Loyal"
"1093","19.585688136518","5","8326.9","High Value"
"1094","90.585688136518","4","5820.46","Loyal"
"1096","231.585688136518","3","6384.8099999999995","Loyal"
"1097","210.585688136518","4","7182.870000000001","Loyal"
"1098","54.585688136518","4","2736.0899999999997","Loyal"
"1099","597.585688136518","2","2968.6000000000004","At Risk"
"1100","167.585688136518","4","5213.45","Loyal"
"1101","28.585688136518","4","2341.74","Loyal"
"1102","296.585688136518","9","16422.04","High Value"
"1103","587.585688136518","2","5384.16","At Risk"
"1105","117.585688136518","3","5644.7699999999995","Loyal"
"1106","15.585688136518002","2","2143.86","Low Value"
"1107","745.585688136518","3","2081.33","Loyal"
"1108","257.585688136518","6","6666.2300000000005","High Value"
"1109","472.585688136518","3","5867.36","Loyal"
"1110","60.585688136518","4","8487.71","Loyal"
"1111","677.585688136518","2","446.22","At Risk"
"1112","121.585688136518","5","10516.68","High Value"
"1113","15.585688136518002","3","5281.110000000001","Loyal"
"1115","691.585688136518","2","3117.56","At Risk"
"1116","12.585688136518002","6","8635.22","High Value"
"1117","6.585688136518002","5","7457.31","High Value"
"1118","58.585688136518","5","4495.13","High Value"
"1119","328.585688136518","5","4753.89","High Value"
"1120","274.585688136518","2","2256.29","At Risk"
"1121","267.585688136518","2","3068.4500000000003","At Risk"
"1122","1023.585688136518","1","1794.19","At Risk"
"1123","1.5856881365180016","5","6372.0599999999995","High Value"
"1124","243.585688136518","3","3880.4900000000002","Loyal"
"1125","454.585688136518","3","4957.16","Loyal"
"1126","216.585688136518","3","3547.79","Loyal"
"1127","47.585688136518","4","8518.95","Loyal"
"1128","82.585688136518","7","10762.3","High Value"
"1129","557.585688136518","3","4639.32","Loyal"
"1130","115.585688136518","6","8889.1","High Value"
"1131","34.585688136518","5","10122.77","High Value"
"1132","264.585688136518","2","4355.14","At Risk"
"1133","717.585688136518","3","6705.63","Loyal"
"1134","356.585688136518","3","6393.41","Loyal"
"1135","516.585688136518","1","542.4","At Risk"
"1136","579.585688136518","2","4238.15","At Risk"
"1137","146.585688136518","2","2107.08","At Risk"
"1138","34.585688136518","7","6807.87","High Value"
"1139","287.585688136518","3","1122.24","Loyal"
"1140","336.585688136518","3","5371.38","Loyal"
"1141","658.585688136518","1","2054.9","At Risk"
"1142","73.585688136518","3","5946.400000000001","Loyal"
"1143","338.585688136518","3","5876.4400000000005","Loyal"
"1144","201.585688136518","5","5024.52","High Value"
"1145","148.585688136518","5","7670.56","High Value"
"1146","272.585688136518","3","2681.35","Loyal"
"1147","79.585688136518","4","5521.48","Loyal"
"1148","516.585688136518","3","4643.74","Loyal"
"1149","609.585688136518","4","4764.400000000001","Loyal"
"1150","11.585688136518002","6","9104.77","High Value"
"1151","637.585688136518","3","8347.210000000001","Loyal"
"1152","4.585688136518002","6","9861.03","High Value"
"1153","163.585688136518","2","3269.86","At Risk"
"1154","47.585688136518","5","8455.640000000001","High Value"
"1155","229.585688136518","6","8746.02","High Value"
"1156","548.585688136518","5","9408.39","High Value"
"1157","11.585688136518002","6","7140.23","High Value"
"1158","599.585688136518","3","5263.7","Loyal"
"1159","161.585688136518","9","13574.64","High Value"
"1160","421.585688136518","2","4492.95","At Risk"
"1161","389.585688136518","4","9364.4","Loyal"
"1162","6.585688136518002","3","3799.2300000000005","Loyal"
"1163","467.585688136518","5","6942.21","High Value"
"1164","230.585688136518","7","12209.67","High Value"
"1165","113.585688136518","3","6271.68","Loyal"
"1166","95.585688136518","3","5615.74","Loyal"
"1167","199.585688136518","6","9372.11","High Value"
"1168","506.585688136518","4","4159.139999999999","Loyal"
"1169","247.585688136518","2","4592.62","At Risk"
"1170","36.585688136518","7","7032.53","High Value"
"1173","191.585688136518","4","5115.84","Loyal"
"1174","688.585688136518","3","4041.5699999999997","Loyal"
"1175","293.585688136518","4","4485.7699999999995","Loyal"
"1176","375.585688136518","8","12713.77","High Value"
"1177","28.585688136518","3","2409.5","Loyal"
"1178","142.585688136518","3","6363.62","Loyal"
"1179","38.585688136518","4","6217.15","Loyal"
"1180","50.585688136518","5","8220.73","High Value"
"1181","195.585688136518","2","2518.93","At Risk"
"1182","442.585688136518","3","6528.55","Loyal"
"1183","386.585688136518","3","5254.200000000001","Loyal"
"1184","321.585688136518","3","5537.16","Loyal"
"1185","59.585688136518","3","6091.92","Loyal"
"1186","441.585688136518","3","4828.08","Loyal"
"1187","262.585688136518","4","4041.7400000000002","Loyal"
"1188","156.585688136518","4","5975.69","Loyal"
"1189","681.585688136518","3","2427.21","Loyal"
"1190","444.585688136518","3","1969.5800000000002","Loyal"
"1191","243.585688136518","2","1382.21","At Risk"
"1192","250.585688136518","3","6934.469999999999","Loyal"
"1193","387.585688136518","2","3140.25","At Risk"
"1194","9.585688136518002","5","9907.68","High Value"
"1196","41.585688136518","2","4240.64","Low Value"
"1197","304.585688136518","4","2381.94","Loyal"
"1198","106.585688136518","3","4007.9900000000002","Loyal"
"1199","78.585688136518","4","2080.29","Loyal"
"1200","29.585688136518","7","7631.37","High Value"
"1201","186.585688136518","4","7634.46","Loyal"
"1202","170.585688136518","2","661.66","At Risk"
"1203","53.585688136518","8","8902.42","High Value"
"1204","29.585688136518","5","7525.73","High Value"
"1205","1047.585688136518","1","2469.15","At Risk"
"1206","49.585688136518","3","4410.5599999999995","Loyal"
"1207","84.585688136518","4","7419.56","Loyal"
"1208","138.585688136518","3","3436.21","Loyal"
"1209","441.585688136518","4","5802.889999999999","Loyal"
"1210","177.585688136518","4","7511.35","Loyal"
"1211","299.585688136518","2","5429.780000000001","At Risk"
"1212","29.585688136518","4","4338.24","Loyal"
"1213","371.585688136518","4","5409.74","Loyal"
"1215","258.585688136518","2","2461.69","At Risk"
"1216","113.585688136518","3","3410.7999999999997","Loyal"
"1217","113.585688136518","2","3636.11","At Risk"
"1218","534.585688136518","3","6752.17","Loyal"
"1219","17.585688136518","4","8185.58","Loyal"
"1220","32.585688136518","5","9102.34","High Value"
"1221","124.585688136518","4","3018.3","Loyal"
"1222","526.585688136518","6","8277.91","High Value"
"1223","608.585688136518","5","6951.46","High Value"
"1224","361.585688136518","4","9049.69","Loyal"
"1225","938.585688136518","1","2132.6","At Risk"
"1226","52.585688136518","3","2592.17","Loyal"
"1227","246.585688136518","1","2302.95","At Risk"
"1228","60.585688136518","1","968.61","Low Value"
"1230","375.585688136518","4","4866.7300000000005","Loyal"
"1232","802.585688136518","2","3370.15","At Risk"
"1233","685.585688136518","2","5371.52","At Risk"
"1234","224.585688136518","4","3804.02","Loyal"
"1235","248.585688136518","2","2065.62","At Risk"
"1236","307.585688136518","1","2298.55","At Risk"
"1237","396.585688136518","3","3531.29","Loyal"
"1238","109.585688136518","5","7610.17","High Value"
"1239","93.585688136518","4","5925.97","Loyal"
"1240","375.585688136518","3","3437.58","Loyal"
"1241","364.585688136518","7","6944.27","High Value"
"1242","392.585688136518","2","2022.6599999999999","At Risk"
"1243","832.585688136518","1","2488.28","At Risk"
"1244","23.585688136518","2","2237.5","Low Value"
"1245","53.585688136518","3","5230.9400000000005","Loyal"
"1246","726.585688136518","1","1414.49","At Risk"
"1247","567.585688136518","2","2466.86","At Risk"
"1248","254.585688136518","3","4613.26","Loyal"
"1249","276.585688136518","5","8554.08","High Value"
"1250","197.585688136518","3","5915.5199999999995","Loyal"
"1251","20.585688136518","9","11199.82","High Value"
"1252","71.585688136518","4","7859.68","Loyal"
"1253","359.585688136518","2","3118.9","At Risk"
"1254","213.585688136518","4","6991.41","Loyal"
"1256","631.585688136518","2","3844.6499999999996","At Risk"
"1257","587.585688136518","2","2771.61","At Risk"
"1258","492.585688136518","3","6092.21","Loyal"
"1259","58.585688136518","4","4880.85","Loyal"
"1260","51.585688136518","3","4244.51","Loyal"
"1261","345.585688136518","2","4992.21","At Risk"
"1262","111.585688136518","7","12777.09","High Value"
"1263","258.585688136518","3","6010.78","Loyal"
"1264","11.585688136518002","5","8133.28","High Value"
"1265","499.585688136518","4","7492.03","Loyal"
"1266","322.585688136518","3","6385.3","Loyal"
"1267","693.585688136518","3","4467.74","Loyal"
"1268","1091.585688136518","1","2277.35","At Risk"
"1269","1004.585688136518","2","2638.21","At Risk"
"1270","191.585688136518","5","3821.97","High Value"
"1271","122.585688136518","2","4927.37","At Risk"
"1272","141.585688136518","4","6193.69","Loyal"
"1273","293.585688136518","2","2327.38","At Risk"
"1274","213.585688136518","5","9759.72","High Value"
"1275","255.585688136518","3","3714.5199999999995","Loyal"
"1276","828.585688136518","1","1475.77","At Risk"
"1277","301.585688136518","6","9911.14","High Value"
"1278","744.585688136518","3","6028.049999999999","Loyal"
"1279","30.585688136518","4","7317.28","Loyal"
"1280","536.585688136518","5","7256.28","High Value"
"1281","323.585688136518","5","8199.880000000001","High Value"
"1282","72.585688136518","2","3820.92","Low Value"
"1283","379.585688136518","1","1716.1","At Risk"
"1284","108.585688136518","2","2730.65","At Risk"
"1285","58.585688136518","5","7196.29","High Value"
"1286","81.585688136518","8","9832.66","High Value"
"1287","346.585688136518","2","2383.42","At Risk"
"1288","285.585688136518","6","5449.11","High Value"
"1289","1.5856881365180016","2","2333.86","Low Value"
"1290","55.585688136518","7","8558.42","High Value"
"1291","188.585688136518","4","8384.85","Loyal"
"1292","406.585688136518","4","6652.56","Loyal"
"1293","133.585688136518","3","7296.25","Loyal"
"1294","699.585688136518","2","3978.39","At Risk"
"1296","183.585688136518","4","5136.15","Loyal"
"1297","301.585688136518","5","6929.1","High Value"
"1298","283.585688136518","3","3649.79","Loyal"
"1299","631.585688136518","1","237.45","At Risk"
"1300","777.585688136518","2","3062.88","At Risk"
"1301","29.585688136518","4","7334.95","Loyal"
"1302","191.585688136518","6","8607.15","High Value"
"1303","390.585688136518","5","7199.929999999999","High Value"
"1304","184.585688136518","4","6101.01","Loyal"
"1305","6.585688136518002","4","7007.4","Loyal"
"1306","16.585688136518","3","4689.09","Loyal"
"1307","28.585688136518","4","5777.58","Loyal"
"1308","849.585688136518","3","5350.700000000001","Loyal"
"1309","400.585688136518","2","4403.93","At Risk"
"1310","29.585688136518","5","10213.67","High Value"
"1311","829.585688136518","5","7888.5599999999995","High Value"
"1312","478.585688136518","4","7455.31","Loyal"
"1313","16.585688136518","4","4875.88","Loyal"
"1314","351.585688136518","4","4231.8","Loyal"
"1315","119.585688136518","7","11076.76","High Value"
"1316","773.585688136518","1","1089.74","At Risk"
"1317","5.585688136518002","5","9206.869999999999","High Value"
"1318","53.585688136518","8","15585.02","High Value"
"1319","11.585688136518002","6","6043.36","High Value"
"1320","36.585688136518","7","5971.45","High Value"
"1321","318.585688136518","4","7966.4800000000005","Loyal"
"1322","570.585688136518","2","3223.86","At Risk"
"1323","358.585688136518","3","5280.32","Loyal"
"1324","725.585688136518","4","5633.22","Loyal"
"1325","84.585688136518","3","7283.47","Loyal"
"1326","308.585688136518","3","4895.63","Loyal"
"1327","270.585688136518","1","1424.86","At Risk"
"1328","264.585688136518","2","3375.16","At Risk"
"1329","167.585688136518","4","7831.54","Loyal"
"1330","258.585688136518","4","4561.55","Loyal"
"1332","489.585688136518","2","2987.37","At Risk"
"1333","381.585688136518","6","10579.28","High Value"
"1334","100.585688136518","4","5283.95","Loyal"
"1335","357.585688136518","3","4983.610000000001","Loyal"
"1336","318.585688136518","5","8150.88","High Value"
"1337","32.585688136518","5","6839.36","High Value"
"1338","107.585688136518","6","8836.5","High Value"
"1339","161.585688136518","3","3104.25","Loyal"
"1341","48.585688136518","5","5931.48","High Value"
"1342","363.585688136518","1","2432.63","At Risk"
"1343","656.585688136518","3","3697.3","Loyal"
"1345","365.585688136518","4","5905.1","Loyal"
"1346","287.585688136518","2","4794.889999999999","At Risk"
"1347","159.585688136518","4","3769.85","Loyal"
"1348","396.585688136518","3","3538.56","Loyal"
"1349","130.585688136518","5","4181.8","High Value"
"1350","728.585688136518","2","4087.4500000000003","At Risk"
"1351","277.585688136518","3","5559.35","Loyal"
"1352","911.585688136518","1","1448.42","At Risk"
"1353","152.585688136518","7","11466.22","High Value"
"1354","239.585688136518","4","7296.64","Loyal"
"1355","64.585688136518","4","5126.2","Loyal"
"1356","95.585688136518","1","1842.64","At Risk"
"1357","120.585688136518","4","4683.55","Loyal"
"1358","131.585688136518","3","2139.94","Loyal"
"1359","566.585688136518","3","5404.41","Loyal"
"1360","207.585688136518","3","6024.79","Loyal"
"1361","957.585688136518","1","764.52","At Risk"
"1362","654.585688136518","2","4832.25","At Risk"
"1363","958.585688136518","1","1061.2","At Risk"
"1364","140.585688136518","3","5341.22","Loyal"
"1365","461.585688136518","3","3783.9500000000003","Loyal"
"1366","503.585688136518","2","3840.8100000000004","At Risk"
"1367","192.585688136518","6","8303.460000000001","High Value"
"1368","659.585688136518","3","4653.77","Loyal"
"1369","61.585688136518","5","9192.09","High Value"
"1370","187.585688136518","5","5328.15","High Value"
"1371","381.585688136518","3","6811.63","Loyal"
"1372","4.585688136518002","4","8999.369999999999","Loyal"
"1373","466.585688136518","3","5137.63","Loyal"
"1374","253.585688136518","3","1156.7","Loyal"
"1375","50.585688136518","3","2737.82","Loyal"
"1377","44.585688136518","1","66.71","Low Value"
"1378","112.585688136518","5","7000.15","High Value"
"1379","205.585688136518","5","8011.26","High Value"
"1380","63.585688136518","4","7833.11","Loyal"
"1381","580.585688136518","3","2170.63","Loyal"
"1382","254.585688136518","5","7652.31","High Value"
"1384","283.585688136518","4","3316.2","Loyal"
"1385","386.585688136518","6","8970.86","High Value"
"1386","326.585688136518","2","5324.54","At Risk"
"1387","271.585688136518","2","2759.01","At Risk"
"1388","251.585688136518","3","5180.43","Loyal"
"1389","83.585688136518","4","4633.97","Loyal"
"1390","221.585688136518","5","9187.81","High Value"
"1392","42.585688136518","4","6944.01","Loyal"
"1393","109.585688136518","4","7459.72","Loyal"
"1394","2.5856881365180016","5","9451.45","High Value"
"1395","39.585688136518","3","5685.27","Loyal"
"1396","236.585688136518","2","4391.67","At Risk"
"1397","215.585688136518","1","1438.83","At Risk"
"1398","51.585688136518","7","11153.25","High Value"
"1399","259.585688136518","4","2568.51","Loyal"
"1400","486.585688136518","5","8693.16","High Value"
"1401","72.585688136518","5","9759.75","High Value"
"1403","336.585688136518","6","6796.54","High Value"
"1404","416.585688136518","3","6177.65","Loyal"
"1405","266.585688136518","5","6033.43","High Value"
"1406","123.585688136518","5","9974.71","High Value"
"1407","30.585688136518","4","5546.96","Loyal"
"1408","753.585688136518","3","6983.09","Loyal"
"1409","171.585688136518","3","4038.6900000000005","Loyal"
"1410","446.585688136518","2","3145","At Risk"
"1411","429.585688136518","4","4786.92","Loyal"
"1412","939.585688136518","2","4571.17","At Risk"
"1413","11.585688136518002","4","3515.27","Loyal"
"1414","128.585688136518","4","6314.45","Loyal"
"1415","80.585688136518","2","3301.34","Low Value"
"1416","203.585688136518","3","3071.74","Loyal"
"1417","189.585688136518","3","3354.67","Loyal"
"1418","82.585688136518","2","1294.7","Low Value"
"1419","157.585688136518","5","4075.9700000000003","High Value"
"1420","412.585688136518","3","2970.3","Loyal"
"1421","504.585688136518","6","9645.95","High Value"
"1422","592.585688136518","3","3603.3900000000003","Loyal"
"1423","588.585688136518","2","2293.23","At Risk"
"1424","533.585688136518","2","1527.86","At Risk"
"1425","17.585688136518","4","7706.389999999999","Loyal"
"1426","416.585688136518","2","4099.64","At Risk"
"1427","511.585688136518","1","461.23","At Risk"
"1428","365.585688136518","3","2356.4700000000003","Loyal"
"1430","180.585688136518","8","15427.63","High Value"
"1431","148.585688136518","6","7027.48","High Value"
"1432","35.585688136518","3","4241.25","Loyal"
"1433","34.585688136518","4","5981.34","Loyal"
"1434","19.585688136518","2","3045.6","Low Value"
"1435","817.585688136518","2","2968.41","At Risk"
"1436","147.585688136518","3","6818.05","Loyal"
"1437","368.585688136518","3","3295.38","Loyal"
"1438","138.585688136518","4","4172.7300000000005","Loyal"
"1439","239.585688136518","1","2730.3","At Risk"
"1440","686.585688136518","2","3533.32","At Risk"
"1441","199.585688136518","1","242.64","At Risk"
"1442","5.585688136518002","2","1194.77","Low Value"
"1444","649.585688136518","3","3616.12","Loyal"
"1445","335.585688136518","2","1839.37","At Risk"
"1446","28.585688136518","4","5330.26","Loyal"
"1447","162.585688136518","5","7677.73","High Value"
"1448","361.585688136518","2","2147.12","At Risk"
"1449","603.585688136518","2","4072.25","At Risk"
"1450","696.585688136518","2","3759.1","At Risk"
"1452","1070.585688136518","1","1574.88","At Risk"
"1453","252.585688136518","5","5115.299999999999","High Value"
"1454","18.585688136518","4","8542.82","Loyal"
"1455","433.585688136518","3","4761.17","Loyal"
"1456","32.585688136518","4","6415.03","Loyal"
"1457","718.585688136518","2","5174.69","At Risk"
"1458","434.585688136518","6","8358.83","High Value"
"1459","89.585688136518","1","2514.35","Low Value"
"1460","37.585688136518","4","6358.36","Loyal"
"1461","343.585688136518","3","4858.96","Loyal"
"1462","368.585688136518","2","3607.16","At Risk"
"1463","526.585688136518","3","3942.35","Loyal"
"1464","100.585688136518","2","3919.1800000000003","At Risk"
"1465","391.585688136518","1","1166.64","At Risk"
"1466","87.585688136518","4","4720.66","Loyal"
"1467","44.585688136518","5","11029","High Value"
"1468","160.585688136518","5","7932.75","High Value"
"1469","33.585688136518","5","4628.92","High Value"
"1470","9.585688136518002","11","23165.18","High Value"
"1471","1072.585688136518","1","876.06","At Risk"
"1472","109.585688136518","3","6201.15","Loyal"
"1473","213.585688136518","7","10938.44","High Value"
"1474","199.585688136518","1","1729.47","At Risk"
"1475","117.585688136518","7","9065.83","High Value"
"1476","152.585688136518","6","8593.51","High Value"
"1477","158.585688136518","4","8171.469999999999","Loyal"
"1478","280.585688136518","3","4594.07","Loyal"
"1479","267.585688136518","3","2914.14","Loyal"
"1480","536.585688136518","3","5868.59","Loyal"
"1481","17.585688136518","5","9187.23","High Value"
"1482","800.585688136518","2","3052.0600000000004","At Risk"
"1483","72.585688136518","4","9262.03","Loyal"
"1484","53.585688136518","5","7076.38","High Value"
"1485","559.585688136518","5","3077","High Value"
"1486","397.585688136518","3","6559.35","Loyal"
"1487","236.585688136518","3","3392.77","Loyal"
"1488","374.585688136518","3","4191.1","Loyal"
"1489","887.585688136518","2","4863.76","At Risk"
"1490","61.585688136518","5","9868","High Value"
"1491","419.585688136518","3","4590.17","Loyal"
"1492","37.585688136518","5","9407.98","High Value"
"1493","132.585688136518","3","6125.25","Loyal"
"1494","268.585688136518","3","4824.99","Loyal"
"1495","42.585688136518","2","4835.58","Low Value"
"1496","172.585688136518","2","3217.86","At Risk"
"1497","270.585688136518","2","4828.29","At Risk"
"1498","171.585688136518","3","3386.73","Loyal"
"1499","716.585688136518","2","757.8299999999999","At Risk"
"1500","326.585688136518","2","5150.5","At Risk"
"1501","766.585688136518","4","4931.12","Loyal"
"1502","52.585688136518","3","6502.52","Loyal"
"1503","380.585688136518","3","4320.95","Loyal"
"1504","343.585688136518","2","2167.42","At Risk"
"1505","219.585688136518","3","6179.34","Loyal"
"1506","829.585688136518","1","2971.55","At Risk"
"1507","430.585688136518","2","1723.12","At Risk"
"1508","186.585688136518","3","2107.77","Loyal"
"1509","556.585688136518","5","7275.99","High Value"
"1510","51.585688136518","2","4030.5","Low Value"
"1511","388.585688136518","4","7569.589999999999","Loyal"
"1512","350.585688136518","3","3790.41","Loyal"
"1513","184.585688136518","1","2280.16","At Risk"
"1514","144.585688136518","4","7214.15","Loyal"
"1515","341.585688136518","3","5195.69","Loyal"
"1516","15.585688136518002","6","12696.28","High Value"
"1517","47.585688136518","4","5458","Loyal"
"1518","347.585688136518","3","5205.22","Loyal"
"1519","418.585688136518","2","5814.43","At Risk"
"1520","51.585688136518","6","9630.51","High Value"
"1521","126.585688136518","2","5442.29","At Risk"
"1522","374.585688136518","4","9769.5","Loyal"
"1523","2.5856881365180016","10","12906.47","High Value"
"1524","385.585688136518","3","5609.84","Loyal"
"1525","822.585688136518","2","2413.1000000000004","At Risk"
"1526","125.585688136518","3","4492.29","Loyal"
"1527","255.585688136518","3","868.5699999999999","Loyal"
"1528","113.585688136518","5","5436.71","High Value"
"1529","78.585688136518","6","9157.8","High Value"
"1530","189.585688136518","6","11319.13","High Value"
"1531","885.585688136518","1","1532.02","At Risk"
"1532","51.585688136518","4","4867.81","Loyal"
"1533","515.585688136518","2","3921.24","At Risk"
"1534","448.585688136518","1","587.68","At Risk"
"1535","115.585688136518","5","7990.28","High Value"
"1536","121.585688136518","6","13719.81","High Value"
"1537","386.585688136518","1","68.37","At Risk"
"1538","8.585688136518002","5","5348.93","High Value"
"1539","37.585688136518","1","2834.23","Low Value"
"1540","4.585688136518002","3","5014.85","Loyal"
"1541","49.585688136518","7","12911.21","High Value"
"1542","630.585688136518","2","738.3299999999999","At Risk"
"1543","465.585688136518","4","3819.64","Loyal"
"1544","133.585688136518","2","4489.62","At Risk"
"1545","505.585688136518","5","6880.73","High Value"
"1546","460.585688136518","3","2440.91","Loyal"
"1547","174.585688136518","6","9810.5","High Value"
"1548","177.585688136518","4","7465.65","Loyal"
"1549","69.585688136518","3","3165.62","Loyal"
"1550","302.585688136518","2","1983.9","At Risk"
"1551","132.585688136518","4","6469.15","Loyal"
"1552","302.585688136518","3","6304.4400000000005","Loyal"
"1553","135.585688136518","4","6199.43","Loyal"
"1554","210.585688136518","2","2484.49","At Risk"
"1555","577.585688136518","1","1099.72","At Risk"
"1556","936.585688136518","1","363.23","At Risk"
"1557","145.585688136518","4","7487.51","Loyal"
"1558","375.585688136518","5","5590.57","High Value"
"1559","86.585688136518","3","4351.38","Loyal"
"1560","45.585688136518","5","6973.84","High Value"
"1561","14.585688136518002","4","6802.09","Loyal"
"1562","1035.585688136518","1","2280.84","At Risk"
"1563","933.585688136518","1","1931.24","At Risk"
"1564","15.585688136518002","6","10107.2","High Value"
"1565","30.585688136518","3","6353.27","Loyal"
"1566","57.585688136518","5","6319.68","High Value"
"1567","846.585688136518","3","5358.860000000001","Loyal"
"1568","53.585688136518","7","12588.800000000001","High Value"
"1569","294.585688136518","5","10574.95","High Value"
"1570","249.585688136518","5","7201.200000000001","High Value"
"1571","266.585688136518","2","2847.75","At Risk"
"1572","996.585688136518","1","2703.91","At Risk"
"1573","278.585688136518","1","640.12","At Risk"
"1574","99.585688136518","3","6290.81","Loyal"
"1575","182.585688136518","2","2676.88","At Risk"
"1576","269.585688136518","7","10501.75","High Value"
"1577","275.585688136518","5","7790.71","High Value"
"1578","553.585688136518","2","4733.46","At Risk"
"1579","18.585688136518","7","8717.48","High Value"
"1580","282.585688136518","3","4369.7","Loyal"
"1581","969.585688136518","1","825.72","At Risk"
"1582","822.585688136518","2","4509.08","At Risk"
"1583","616.585688136518","4","5177.5199999999995","Loyal"
"1584","397.585688136518","5","6903.65","High Value"
"1585","708.585688136518","3","3764.5","Loyal"
"1587","34.585688136518","5","5694.39","High Value"
"1588","245.585688136518","4","4510.16","Loyal"
"1589","25.585688136518","6","11428.31","High Value"
"1590","374.585688136518","5","9773.32","High Value"
"1591","384.585688136518","5","10132.51","High Value"
"1592","921.585688136518","1","1023.78","At Risk"
"1593","169.585688136518","4","5915.92","Loyal"
"1594","366.585688136518","4","6893.400000000001","Loyal"
"1595","215.585688136518","2","2500.93","At Risk"
"1596","98.585688136518","4","5393.71","Loyal"
"1597","171.585688136518","5","7407.96","High Value"
"1598","170.585688136518","4","4979.2699999999995","Loyal"
"1599","270.585688136518","5","6895.58","High Value"
"1600","153.585688136518","2","5550.39","At Risk"
"1601","210.585688136518","2","1566.51","At Risk"
"1602","369.585688136518","1","1182.53","At Risk"
"1603","199.585688136518","2","1676.28","At Risk"
"1604","502.585688136518","4","8562.81","Loyal"
"1605","26.585688136518","4","6847.3","Loyal"
"1606","330.585688136518","4","4219.83","Loyal"
"1607","297.585688136518","3","4794.5599999999995","Loyal"
"1608","20.585688136518","4","8440.720000000001","Loyal"
"1609","113.585688136518","8","12541.51","High Value"
"1610","911.585688136518","3","5034.0199999999995","Loyal"
"1611","503.585688136518","2","1732.52","At Risk"
"1612","66.585688136518","2","953.5799999999999","Low Value"
"1613","714.585688136518","4","7484.08","Loyal"
"1614","70.585688136518","6","6435.4400000000005","High Value"
"1615","67.585688136518","6","10688.01","High Value"
"1616","198.585688136518","2","4144.74","At Risk"
"1617","911.585688136518","2","2210.36","At Risk"
"1618","216.585688136518","6","9880.25","High Value"
"1619","151.585688136518","4","5317.64","Loyal"
"1620","256.585688136518","9","13167.720000000001","High Value"
"1621","100.585688136518","1","1282.86","At Risk"
"1622","236.585688136518","2","3586.41","At Risk"
"1623","276.585688136518","4","5215.3099999999995","Loyal"
"1624","37.585688136518","3","4112.68","Loyal"
"1625","354.585688136518","2","3079.0699999999997","At Risk"
"1626","800.585688136518","2","3349.97","At Risk"
"1627","5.585688136518002","4","1643.57","Loyal"
"1628","441.585688136518","2","2478.12","At Risk"
"1630","816.585688136518","2","4047.85","At Risk"
"1631","146.585688136518","2","2682.1099999999997","At Risk"
"1632","116.585688136518","2","2734.49","At Risk"
"1633","342.585688136518","4","4013.77","Loyal"
"1634","187.585688136518","5","6927.7","High Value"
"1635","132.585688136518","1","890.91","At Risk"
"1636","81.585688136518","2","3139.67","Low Value"
"1637","264.585688136518","3","4472.9","Loyal"
"1638","573.585688136518","1","2564.22","At Risk"
"1639","176.585688136518","4","6244.25","Loyal"
"1640","926.585688136518","1","1638.83","At Risk"
"1641","283.585688136518","4","3381.66","Loyal"
"1642","4.585688136518002","5","4610.9","High Value"
"1643","380.585688136518","4","5436.7300000000005","Loyal"
"1644","53.585688136518","2","3093.43","Low Value"
"1645","210.585688136518","1","790.79","At Risk"
"1646","437.585688136518","2","2636.17","At Risk"
"1647","363.585688136518","3","5226.9400000000005","Loyal"
"1648","89.585688136518","3","4357.14","Loyal"
"1649","79.585688136518","6","11853.69","High Value"
"1650","318.585688136518","4","7293.59","Loyal"
"1651","1.5856881365180016","3","4814.45","Loyal"
"1652","41.585688136518","5","9170.82","High Value"
"1653","127.585688136518","6","10035.42","High Value"
"1655","169.585688136518","4","5144.23","Loyal"
"1656","280.585688136518","4","2155.05","Loyal"
"1657","84.585688136518","1","995.65","Low Value"
"1658","259.585688136518","1","522.27","At Risk"
"1659","67.585688136518","3","3308.19","Loyal"
"1660","544.585688136518","4","6092.150000000001","Loyal"
"1661","52.585688136518","4","3285.65","Loyal"
"1662","105.585688136518","4","2775.56","Loyal"
"1663","48.585688136518","5","7010.31","High Value"
"1664","81.585688136518","3","4228","Loyal"
"1665","184.585688136518","5","5853.02","High Value"
"1666","177.585688136518","3","2971.66","Loyal"
"1668","281.585688136518","3","2823.5099999999998","Loyal"
"1669","14.585688136518002","7","4988.79","High Value"
"1670","303.585688136518","2","3104.21","At Risk"
"1671","76.585688136518","4","5884.74","Loyal"
"1672","8.585688136518002","7","7418.47","High Value"
"1673","269.585688136518","6","9380.43","High Value"
"1674","341.585688136518","3","3928.41","Loyal"
"1675","188.585688136518","4","3604.43","Loyal"
"1677","170.585688136518","3","3562.9900000000002","Loyal"
"1678","51.585688136518","4","5989.66","Loyal"
"1679","260.585688136518","1","2923.81","At Risk"
"1680","1.5856881365180016","6","10952.87","High Value"
"1681","252.585688136518","1","1945.04","At Risk"
