"order_item_id","order_id","product_id","quantity","price"
"9287","4674","198","1","385.73"
"9288","4675","49","4","461.58"
"9289","4676","6","1","551.24"
"9290","4676","8","3","319.88"
"9291","4676","146","5","1081.72"
"9292","4677","200","3","1638.24"
"9293","4677","152","5","262.52"
"9294","4678","21","4","1050"
"9295","4679","162","2","1896.65"
"9296","4679","154","3","1191.14"
"9297","4679","122","2","708.19"
"9298","4680","75","5","1219.61"
"9299","4680","139","2","703.39"
"9300","4680","72","5","21.46"
"9301","4681","4","4","1052.17"
"9302","4682","161","4","780.93"
"9303","4682","45","3","1963.75"
"9304","4682","152","4","223.41"
"9305","4683","179","5","1832.08"
"9306","4683","172","5","1452.91"
"9307","4683","9","2","1401.12"
"9308","4684","138","1","1411.68"
"9309","4684","69","4","1915.53"
"9310","4684","181","4","601.99"
"9311","4685","41","2","1418.9"
"9312","4685","113","2","388.31"
"9313","4685","87","4","564.43"
"9314","4686","187","5","1455.18"
"9315","4687","84","2","1148.84"
"9316","4687","150","1","1209.53"
"9317","4688","2","4","538.31"
"9318","4689","20","4","628.2"
"9319","4689","50","5","885.2"
"9320","4689","32","3","1242.85"
"9321","4690","193","1","1231.83"
"9322","4690","110","4","1225.87"
"9323","4691","81","3","1760.05"
"9324","4692","55","3","1214.97"
"9325","4692","20","2","693.99"
"9326","4693","29","2","1542.81"
"9327","4693","67","4","589.46"
"9328","4694","147","1","456.41"
"9329","4694","74","2","1485.26"
"9330","4694","47","1","856.82"
"9331","4695","66","5","1010.19"
"9332","4695","82","5","1206.17"
"9333","4695","19","1","975.86"
"9334","4696","65","2","1862.75"
"9335","4696","50","1","930.99"
"9336","4697","64","5","746.28"
"9337","4697","71","4","151.73"
"9338","4698","187","3","1949.26"
"9339","4698","24","3","1939.44"
"9340","4699","48","2","1105.31"
"9341","4699","133","4","335.6"
"9342","4699","73","4","918.26"
"9343","4700","10","4","1872.87"
"9344","4700","177","1","1375.87"
"9345","4701","80","2","952.49"
"9346","4701","80","1","361.74"
"9347","4701","194","5","936.85"
"9348","4702","101","5","909.03"
"9349","4702","16","5","1060.29"
"9350","4702","194","2","448.24"
"9351","4703","28","1","669.11"
"9352","4703","194","5","475.37"
"9353","4704","90","1","1269.26"
"9354","4704","173","4","281.56"
"9355","4705","143","3","1129.14"
"9356","4706","42","3","465.74"
"9357","4707","68","5","566.85"
"9358","4708","49","3","731.22"
"9359","4709","98","2","943.69"
"9360","4709","189","3","848.37"
"9361","4710","74","3","500.24"
"9362","4711","171","5","555.35"
"9363","4712","153","5","607.56"
"9364","4712","186","1","787.85"
"9365","4712","87","2","641.28"
"9366","4713","114","3","1092.48"
"9367","4713","4","5","1569.5"
"9368","4713","9","5","185.57"
"9369","4714","41","1","1939.41"
"9370","4714","163","1","1181.91"
"9371","4714","90","2","1481.29"
"9372","4715","50","5","151.12"
"9373","4715","132","3","1009.59"
"9374","4716","124","5","1107.18"
"9375","4716","101","2","1027.09"
"9376","4717","161","3","463"
"9377","4717","179","3","135.43"
"9378","4718","99","4","153.26"
"9379","4719","55","3","1655.79"
"9380","4719","175","1","437.02"
"9381","4720","164","1","1348.71"
"9382","4720","112","1","68.76"
"9383","4721","89","1","1492.63"
"9384","4722","154","4","922.75"
"9385","4722","138","3","1972.1"
"9386","4722","18","5","194.34"
"9387","4723","144","1","566.33"
"9388","4723","97","3","1524.35"
"9389","4724","118","4","102.7"
"9390","4724","86","4","1260.83"
"9391","4724","153","2","1092.93"
"9392","4725","99","4","1035.98"
"9393","4726","12","3","1282.19"
"9394","4726","108","3","1857.89"
"9395","4727","153","4","233.02"
"9396","4727","127","4","1788.71"
"9397","4727","18","4","1865.59"
"9398","4728","115","3","1904.05"
"9399","4728","194","2","162.13"
"9400","4728","183","4","205.54"
"9401","4729","147","3","1159.03"
"9402","4729","193","3","1085.69"
"9403","4730","191","3","119.38"
"9404","4731","174","3","677.43"
"9405","4732","18","5","1013.51"
"9406","4732","156","5","1865.61"
"9407","4733","167","5","691.7"
"9408","4734","37","5","33.44"
"9409","4735","158","3","1276.34"
"9410","4736","146","1","308.09"
"9411","4736","68","1","251.27"
"9412","4737","85","1","1192.57"
"9413","4737","51","4","374.64"
"9414","4737","177","4","1747.23"
"9415","4738","172","4","741"
"9416","4739","154","3","392.19"
"9417","4739","118","4","865.76"
"9418","4739","53","5","1891.02"
"9419","4740","148","2","64.72"
"9420","4740","123","3","1559.54"
"9421","4740","192","5","1065.65"
"9422","4741","30","4","783.75"
"9423","4741","92","2","1883.81"
"9424","4742","142","1","366.03"
"9425","4742","130","5","779.36"
"9426","4743","75","3","444.91"
"9427","4743","94","4","1981.05"
"9428","4744","172","3","433.09"
"9429","4745","70","5","740.31"
"9430","4746","71","3","1951.65"
"9431","4746","103","5","1853.11"
"9432","4746","18","4","1556.14"
"9433","4747","73","5","553.37"
"9434","4748","67","5","1609.94"
"9435","4748","125","3","520.97"
"9436","4748","65","1","1160.43"
"9437","4749","116","3","1421.56"
"9438","4749","167","3","1509.47"
"9439","4749","1","4","644.03"
"9440","4750","14","5","1889.53"
"9441","4750","11","4","984.45"
"9442","4750","66","5","676.61"
"9443","4751","121","5","1153.85"
"9444","4751","120","3","266.98"
"9445","4752","23","4","937.47"
"9446","4752","172","5","1544.24"
"9447","4753","118","1","1825.07"
"9448","4754","165","4","53.52"
"9449","4755","22","1","1000.72"
"9450","4755","130","2","266.21"
"9451","4756","92","3","1450.14"
"9452","4756","160","4","910.2"
"9453","4757","119","1","1598.53"
"9454","4758","68","3","1250.33"
"9455","4759","76","4","437.27"
"9456","4759","58","5","1609.68"
"9457","4760","47","5","333.33"
"9458","4760","155","1","1455.23"
"9459","4760","131","2","1182.46"
"9460","4761","41","5","1918.57"
"9461","4761","116","2","1261.69"
"9462","4762","145","3","66.39"
"9463","4762","172","5","1319.64"
"9464","4763","37","4","1849.72"
"9465","4764","90","1","1854.44"
"9466","4765","149","3","193.58"
"9467","4765","82","3","1700.62"
"9468","4766","131","3","262.79"
"9469","4767","145","1","156.62"
"9470","4767","119","2","1177.91"
"9471","4767","151","5","1540.58"
"9472","4768","54","1","675.18"
"9473","4769","54","2","1843.34"
"9474","4770","185","5","1141.23"
"9475","4770","190","5","1007.28"
"9476","4771","89","5","1320.86"
"9477","4771","21","1","1763.24"
"9478","4771","94","2","1224.77"
"9479","4772","186","4","1780.54"
"9480","4772","83","5","707.23"
"9481","4773","16","5","345.41"
"9482","4774","97","5","958.42"
"9483","4774","142","2","1265.81"
"9484","4775","191","4","1092.05"
"9485","4776","126","5","496.78"
"9486","4777","140","4","433.66"
"9487","4777","111","1","979.08"
"9488","4778","103","5","1603.87"
"9489","4778","47","4","548.46"
"9490","4779","113","5","969.13"
"9491","4779","16","1","1751.36"
"9492","4780","108","2","577.96"
"9493","4780","112","1","575.72"
"9494","4780","42","1","1529.55"
"9495","4781","113","1","563.93"
"9496","4781","162","3","1500.37"
"9497","4781","166","2","1544.75"
"9498","4782","127","4","248.24"
"9499","4783","124","2","1768.61"
"9500","4784","59","2","741.16"
"9501","4785","184","4","1778.17"
"9502","4786","57","2","346.69"
"9503","4786","3","4","1224.76"
"9504","4786","59","5","1319.39"
"9505","4787","49","2","1186.04"
"9506","4787","174","1","1983.08"
"9507","4788","167","1","662.82"
"9508","4788","186","3","239.39"
"9509","4789","43","3","1601.02"
"9510","4790","148","4","735.49"
"9511","4790","154","3","301.78"
"9512","4791","24","2","824.28"
"9513","4791","153","2","379.16"
"9514","4792","17","5","1261.74"
"9515","4793","91","4","115.77"
"9516","4793","114","1","141.24"
"9517","4794","188","5","391.42"
"9518","4794","100","2","1227.39"
"9519","4795","33","5","600.21"
"9520","4795","57","3","1570.56"
"9521","4795","154","5","1058.04"
"9522","4796","175","2","1257.03"
"9523","4797","4","4","984.11"
"9524","4797","195","5","700.61"
"9525","4798","166","2","1413.09"
"9526","4799","13","5","1433.8"
"9527","4799","6","5","115"
"9528","4799","129","4","314.81"
"9529","4800","136","4","640.69"
"9530","4801","51","1","202.49"
"9531","4801","18","5","1921.36"
"9532","4802","95","5","360.16"
"9533","4802","9","4","154.03"
"9534","4802","51","1","565.79"
"9535","4803","121","5","922.94"
"9536","4804","75","3","145.27"
"9537","4804","8","2","1362.92"
"9538","4804","79","2","508.56"
"9539","4805","33","1","901.17"
"9540","4805","122","5","364.98"
"9541","4806","118","4","1418.16"
"9542","4806","146","1","1273.68"
"9543","4807","7","5","1223.06"
"9544","4807","32","5","67.26"
"9545","4808","184","5","1113.59"
"9546","4809","17","2","1184.01"
"9547","4809","87","5","148.19"
"9548","4809","55","1","1707.94"
"9549","4810","190","3","1596.07"
"9550","4810","115","1","46.15"
"9551","4811","117","5","1247.69"
"9552","4812","9","4","439.94"
"9553","4812","130","3","852.68"
"9554","4812","194","4","619.36"
"9555","4813","9","1","435.91"
"9556","4813","170","4","1757.38"
"9557","4813","51","5","1053.44"
"9558","4814","14","5","1768.43"
"9559","4815","122","1","873.07"
"9560","4816","114","4","814.57"
"9561","4816","49","3","181.95"
"9562","4816","154","3","1085.98"
"9563","4817","73","1","1764.49"
"9564","4817","107","5","614.74"
"9565","4818","87","4","1364.56"
"9566","4818","27","3","428.16"
"9567","4819","36","1","677.38"
"9568","4819","34","5","232.35"
"9569","4820","50","3","361.96"
"9570","4821","144","1","538.48"
"9571","4821","99","1","965.21"
"9572","4822","11","5","934.77"
"9573","4822","197","2","1545.06"
"9574","4823","61","5","1580.61"
"9575","4824","89","4","358.44"
"9576","4824","115","2","925.98"
"9577","4824","166","5","701.43"
"9578","4825","57","3","873.91"
"9579","4826","91","5","682.25"
"9580","4826","120","3","987.95"
"9581","4826","161","5","1712.42"
"9582","4827","86","1","1503.13"
"9583","4828","124","4","470.48"
"9584","4829","133","4","841.64"
"9585","4830","19","1","308.75"
"9586","4830","86","3","1896.97"
"9587","4830","4","4","1681.93"
"9588","4831","154","2","758.2"
"9589","4832","191","2","681.94"
"9590","4832","78","4","1930.76"
"9591","4833","14","2","292.29"
"9592","4833","129","2","499.01"
"9593","4833","153","4","1908.92"
"9594","4834","91","5","1637.73"
"9595","4834","128","4","971.54"
"9596","4835","137","5","734.93"
"9597","4836","149","2","853.03"
"9598","4837","33","3","1437.22"
"9599","4838","51","1","741.71"
"9600","4839","15","1","952.82"
"9601","4839","146","3","924.45"
"9602","4840","179","1","1329.55"
"9603","4840","155","5","1720.15"
"9604","4840","58","2","1158.24"
"9605","4841","81","4","1652.74"
"9606","4841","40","2","927.18"
"9607","4842","3","1","1574.96"
"9608","4842","44","4","846.9"
"9609","4843","192","4","70.75"
"9610","4844","111","1","1002.27"
"9611","4844","155","4","257.87"
"9612","4845","59","4","1345.92"
"9613","4845","103","4","1636.61"
"9614","4846","20","1","744.92"
"9615","4846","86","2","187.89"
"9616","4847","187","2","1405.7"
"9617","4847","106","3","727.43"
"9618","4847","25","2","396.94"
"9619","4848","9","4","1417.26"
"9620","4848","119","2","1369.02"
"9621","4848","116","1","228.78"
"9622","4849","105","2","1589.12"
"9623","4849","97","3","395.57"
"9624","4849","195","1","976.76"
"9625","4850","7","1","1428.07"
"9626","4851","44","3","995.75"
"9627","4852","41","1","1106.34"
"9628","4852","126","5","1352.8"
"9629","4853","51","5","1080.95"
"9630","4853","173","4","1198.21"
"9631","4854","65","5","1273.94"
"9632","4854","162","4","539.35"
"9633","4855","183","1","58.27"
"9634","4855","72","3","1202.13"
"9635","4856","192","5","293.2"
"9636","4856","147","2","1705.85"
"9637","4857","180","3","638.23"
"9638","4858","132","5","1723.86"
"9639","4859","94","4","892.82"
"9640","4860","22","5","936.98"
"9641","4861","62","4","321.88"
"9642","4862","199","1","89.65"
"9643","4862","152","4","362.24"
"9644","4862","90","4","253.17"
"9645","4863","174","2","68.04"
"9646","4864","109","2","42.21"
"9647","4864","57","2","698.17"
"9648","4865","95","5","1561.67"
"9649","4866","194","4","743.21"
"9650","4866","47","2","1305.4"
"9651","4866","107","4","1431.91"
"9652","4867","168","5","1492.08"
"9653","4867","45","4","1087.72"
"9654","4868","36","3","568.57"
"9655","4868","28","3","1106.09"
"9656","4868","57","5","1398.45"
"9657","4869","83","3","1830.09"
"9658","4869","114","2","199.38"
"9659","4869","177","2","1239.24"
"9660","4870","72","4","1017.59"
"9661","4871","94","3","46.72"
"9662","4871","97","2","1754.78"
"9663","4871","112","5","237.76"
"9664","4872","127","5","1111.33"
"9665","4873","194","3","310.56"
"9666","4874","119","3","1682.34"
"9667","4875","152","4","1893.02"
"9668","4875","40","5","842.13"
"9669","4876","50","3","1287.59"
"9670","4876","122","2","551.37"
"9671","4876","30","1","197.36"
"9672","4877","140","2","1713.77"
"9673","4877","85","3","1768.79"
"9674","4877","139","4","1314.55"
"9675","4878","38","1","461.58"
"9676","4878","53","4","1275.11"
"9677","4879","3","3","731.82"
"9678","4879","34","5","906.08"
"9679","4880","5","1","1045.31"
"9680","4881","31","5","78.46"
"9681","4881","12","4","604.83"
"9682","4881","192","1","400.57"
"9683","4882","199","2","528.75"
"9684","4882","93","3","1580.24"
"9685","4882","56","4","1951.41"
"9686","4883","160","3","1139.06"
"9687","4883","41","4","866.82"
"9688","4884","79","2","1085.12"
"9689","4884","149","1","979.76"
"9690","4884","126","1","780.66"
"9691","4885","183","5","217.62"
"9692","4885","95","1","1739.9"
"9693","4885","83","5","1100.4"
"9694","4886","54","4","809.8"
"9695","4887","2","4","1539.16"
"9696","4887","160","1","981.69"
"9697","4888","15","3","282.12"
"9698","4888","28","5","328.42"
"9699","4889","186","3","483.57"
"9700","4890","6","2","273.98"
"9701","4891","171","1","1867.32"
"9702","4891","151","4","1123.64"
"9703","4892","75","4","1115.41"
"9704","4892","156","2","183.34"
"9705","4893","190","2","56.15"
"9706","4893","19","2","603.16"
"9707","4894","24","1","494.69"
"9708","4894","56","3","853.21"
"9709","4894","132","5","1219.04"
"9710","4895","25","3","558.62"
"9711","4895","168","1","806.94"
"9712","4896","13","1","1332.34"
"9713","4896","149","2","121.58"
"9714","4896","122","2","1716.59"
"9715","4897","109","2","1399.46"
"9716","4897","34","2","691.36"
"9717","4898","85","2","706.53"
"9718","4899","122","5","580.85"
"9719","4900","4","1","121.93"
"9720","4901","57","1","120.29"
"9721","4901","57","1","204.6"
"9722","4901","173","3","898.03"
"9723","4902","50","3","483.3"
"9724","4902","115","2","601.25"
"9725","4903","69","2","43.38"
"9726","4903","109","2","1584.14"
"9727","4904","27","1","1091.07"
"9728","4904","16","5","222.56"
"9729","4905","21","3","1123.69"
"9730","4905","117","3","1320.63"
"9731","4906","93","3","563.66"
"9732","4906","162","2","1529.16"
"9733","4907","142","4","129.17"
"9734","4908","145","4","1310.99"
"9735","4909","64","4","801.38"
"9736","4909","6","4","634.92"
"9737","4910","33","4","1980.72"
"9738","4910","73","5","807.48"
"9739","4910","152","5","386.64"
"9740","4911","141","5","504.84"
"9741","4911","12","5","393.71"
"9742","4911","82","3","30.8"
"9743","4912","150","5","1826.27"
"9744","4912","122","1","1441.41"
"9745","4913","52","1","1119.06"
"9746","4913","112","1","100.39"
"9747","4913","161","4","1078.76"
"9748","4914","31","3","199.25"
"9749","4914","163","4","1609.77"
"9750","4914","35","1","195.55"
"9751","4915","41","1","952.56"
"9752","4915","193","5","995.44"
"9753","4916","39","3","762.34"
"9754","4917","174","2","725.9"
"9755","4917","160","4","1774.49"
"9756","4917","66","5","1283.59"
"9757","4918","53","1","109.83"
"9758","4918","31","1","1060.31"
"9759","4918","148","3","986.78"
"9760","4919","181","1","293.43"
"9761","4919","193","2","1244.73"
"9762","4919","183","5","244.9"
"9763","4920","58","5","1945.25"
"9764","4920","196","1","221.62"
"9765","4920","124","1","244.42"
"9766","4921","104","1","856.68"
"9767","4921","81","4","1892.61"
"9768","4922","66","4","393.61"
"9769","4922","6","4","1617.15"
"9770","4922","43","5","361.32"
"9771","4923","180","4","1357.8"
"9772","4924","189","5","1835.25"
"9773","4924","7","5","1008.23"
"9774","4924","12","2","1949.35"
"9775","4925","98","1","210.5"
"9776","4925","86","2","1211.99"
"9777","4925","48","3","1137.84"
"9778","4926","147","3","1713.34"
"9779","4927","182","2","1597.55"
"9780","4927","58","3","919.19"
"9781","4928","42","5","1906.89"
"9782","4929","47","2","1353.82"
"9783","4930","113","3","436.74"
"9784","4930","139","5","395.7"
"9785","4930","78","3","1847.39"
"9786","4931","109","3","711.2"
"9787","4931","166","1","915.22"
"9788","4932","130","2","1641.4"
"9789","4932","13","5","1469.24"
"9790","4933","71","3","1416.69"
"9791","4933","85","1","1536.31"
"9792","4934","195","2","307.32"
"9793","4934","71","2","1229.4"
"9794","4934","95","1","209.86"
"9795","4935","10","3","1991.99"
"9796","4935","88","1","1199.69"
"9797","4935","108","5","1997.14"
"9798","4936","166","1","139.75"
"9799","4937","98","5","687.3"
"9800","4938","154","2","1061.88"
"9801","4938","176","1","1000.86"
"9802","4938","33","5","810.52"
"9803","4939","126","4","1123.55"
"9804","4940","18","1","1707.55"
"9805","4940","78","2","1325.06"
"9806","4940","16","1","811.58"
"9807","4941","80","5","1774.75"
"9808","4941","79","2","1502.48"
"9809","4941","104","5","1978.1"
"9810","4942","58","3","382.38"
"9811","4942","155","5","1576.15"
"9812","4943","12","5","593.74"
"9813","4943","2","3","909.33"
"9814","4944","165","4","1920.89"
"9815","4944","113","4","212.35"
"9816","4944","156","2","277.25"
"9817","4945","59","3","1786.15"
"9818","4945","197","2","1730.44"
"9819","4945","65","5","512.46"
"9820","4946","9","5","1584.06"
"9821","4946","121","3","312.67"
"9822","4946","104","2","1903.67"
"9823","4947","160","5","1901.68"
"9824","4947","185","2","908.22"
"9825","4947","172","2","1670.36"
"9826","4948","158","3","358.52"
"9827","4948","73","4","1455.14"
"9828","4949","24","3","1707.43"
"9829","4949","93","1","1081.7"
"9830","4950","82","2","28.03"
"9831","4950","43","2","822.22"
"9832","4951","109","1","1495.86"
"9833","4952","193","1","183.98"
"9834","4952","89","5","647.45"
"9835","4952","157","1","631.09"
"9836","4953","135","5","1152.98"
"9837","4954","186","2","1970.33"
"9838","4954","105","3","1760.84"
"9839","4954","14","4","1106.02"
"9840","4955","42","4","189.42"
"9841","4955","115","2","395.75"
"9842","4955","173","4","101.57"
"9843","4956","172","3","1272.56"
"9844","4957","137","2","298.41"
"9845","4957","144","2","1047.71"
"9846","4958","177","5","73.41"
"9847","4958","47","1","1693.68"
"9848","4958","156","1","233.06"
"9849","4959","163","5","437.45"
"9850","4959","155","3","745.66"
"9851","4960","148","1","594.78"
"9852","4960","115","4","932.77"
"9853","4960","156","4","700.66"
"9854","4961","60","2","580.73"
"9855","4962","175","2","666.3"
"9856","4962","2","5","1445.32"
"9857","4962","196","1","1500.25"
"9858","4963","79","1","722.51"
"9859","4963","174","3","1762.65"
"9860","4964","187","4","855.75"
"9861","4965","129","5","141.85"
"9862","4965","28","5","722.88"
"9863","4966","190","4","1288.24"
"9864","4966","47","4","1110.61"
"9865","4967","2","5","764.9"
"9866","4967","166","5","1981.2"
"9867","4968","180","4","1875.58"
"9868","4969","159","1","483.97"
"9869","4969","74","2","1222.67"
"9870","4969","153","1","23.84"
"9871","4970","114","2","35.8"
"9872","4971","19","4","828.81"
"9873","4971","81","5","1338.64"
"9874","4972","44","1","1853.94"
"9875","4972","80","3","698.33"
"9876","4973","96","3","357.13"
"9877","4973","56","2","1823.39"
"9878","4974","60","4","1268.65"
"9879","4975","147","4","567.53"
"9880","4976","190","5","1486.24"
"9881","4976","79","5","398.74"
"9882","4976","146","4","1195.68"
"9883","4977","182","5","1654.82"
"9884","4977","154","5","1316.2"
"9885","4978","173","3","546.52"
"9886","4978","78","1","342.67"
"9887","4978","73","1","518.56"
"9888","4979","104","2","1157.06"
"9889","4979","153","1","392.48"
"9890","4979","45","5","1299.31"
"9891","4980","35","1","685.97"
"9892","4980","32","2","728.41"
"9893","4981","122","1","275.98"
"9894","4981","2","2","1422.53"
"9895","4981","57","2","176.32"
"9896","4982","184","2","1635.31"
"9897","4982","52","4","357.63"
"9898","4982","52","4","369.45"
"9899","4983","149","5","1413.08"
"9900","4983","43","5","234.57"
"9901","4983","87","1","909.58"
"9902","4984","113","4","212.27"
"9903","4984","84","2","1147.1"
"9904","4984","46","4","342.81"
"9905","4985","98","5","863.29"
"9906","4986","33","3","1156.19"
"9907","4986","127","2","1095.6"
"9908","4987","199","4","1576.25"
"9909","4987","137","3","553.13"
"9910","4987","160","2","1836.06"
"9911","4988","126","5","204.08"
"9912","4988","142","3","54.8"
"9913","4988","49","3","431.86"
"9914","4989","125","1","540.09"
"9915","4989","144","3","1661.09"
"9916","4989","54","2","450.15"
"9917","4990","103","4","1870.79"
"9918","4990","164","4","1539.91"
"9919","4991","57","1","146.17"
"9920","4991","53","5","1071.95"
"9921","4991","195","2","330.59"
"9922","4992","83","3","577.31"
"9923","4992","45","2","1028.01"
"9924","4992","99","4","1123.24"
"9925","4993","31","5","1437.77"
"9926","4993","116","2","1545.26"
"9927","4994","179","2","237.3"
"9928","4994","36","3","420.78"
"9929","4994","3","3","717.07"
"9930","4995","122","3","1454.91"
"9931","4995","49","5","1067.82"
"9932","4996","124","4","1314.38"
"9933","4997","136","5","1031.31"
"9934","4997","121","4","791.36"
"9935","4997","72","1","1624.13"
"9936","4998","86","2","918.43"
"9937","4998","179","1","480.2"
"9938","4999","64","2","698.01"
"9939","5000","73","4","1413.91"
"9940","5001","188","4","880.92"
"9941","5002","173","5","88.91"
"9942","5003","149","2","1900.46"
"9943","5003","191","4","265.46"
"9944","5004","83","2","1614.47"
"9945","5005","118","5","189.86"
"9946","5005","189","5","577.86"
"9947","5006","21","4","1759.69"
"9948","5007","137","5","1190.49"
"9949","5007","79","5","1800.8"
"9950","5007","197","5","1150.65"
"9951","5008","56","2","1421.19"
"9952","5009","129","5","1723.17"
"9953","5009","31","3","364.22"
"9954","5010","1","1","298.33"
"9955","5011","46","3","706.8"
"9956","5012","171","3","1416.34"
"9957","5012","87","1","1067.01"
"9958","5012","127","4","80.88"
"9959","5013","186","2","337.56"
"9960","5013","99","2","871.95"
"9961","5013","51","3","1024.29"
"9962","5014","86","2","925.91"
"9963","5014","49","1","1453.68"
"9964","5014","65","4","1086.16"
"9965","5015","66","4","1012.6"
"9966","5016","166","2","1568.07"
"9967","5016","190","5","1957.92"
"9968","5016","160","3","1164.41"
"9969","5017","65","1","1318.7"
"9970","5017","124","3","899.71"
"9971","5017","172","3","1981.85"
"9972","5018","158","4","1742.31"
"9973","5018","131","4","538.17"
"9974","5018","193","1","820.17"
"9975","5019","53","5","478.02"
"9976","5020","95","2","1137.35"
"9977","5021","51","2","938.18"
"9978","5021","98","3","767.12"
"9979","5021","186","4","1721.14"
"9980","5022","39","4","1714.58"
"9981","5022","104","5","1969.38"
"9982","5022","144","1","1547.66"
"9983","5023","8","1","1590.4"
"9984","5023","118","2","226.49"
"9985","5023","117","1","1283.17"
"9986","5024","169","4","1203.06"
"9987","5025","191","1","1570.57"
"9988","5025","15","1","710.9"
"9989","5025","21","3","1606.79"
"9990","5026","91","2","1892.37"
"9991","5026","199","1","310.24"
"9992","5026","189","1","1951.88"
"9993","5027","134","2","989.17"
"9994","5028","90","2","926.86"
"9995","5029","140","4","32.83"
"9996","5029","32","4","557.16"
"9997","5030","8","5","1565.8"
"9998","5030","196","2","212.9"
"9999","5030","5","4","1810.64"
"10000","5031","164","2","1679.29"
"10001","5031","7","5","1950.99"
"10002","5031","84","3","1608.54"
"10003","5032","137","1","281.97"
"10004","5032","18","4","767.51"
"10005","5032","84","2","202.67"
"10006","5033","185","4","976.52"
"10007","5033","66","5","1431.65"
"10008","5034","13","1","1838.61"
"10009","5034","4","4","1780.49"
"10010","5035","73","1","1532.4"
"10011","5035","128","4","1327.85"
"10012","5035","12","4","1151.08"
"10013","5036","125","1","641.57"
"10014","5037","190","2","550.41"
"10015","5037","12","2","580.87"
"10016","5038","119","4","1778.76"
"10017","5038","92","3","1883.44"
"10018","5039","118","4","1230.52"
"10019","5039","69","4","361.35"
"10020","5039","118","4","943.88"
"10021","5040","16","5","739.97"
"10022","5041","137","5","1014.01"
"10023","5042","172","5","956.49"
"10024","5042","181","3","1377.98"
"10025","5042","150","2","1583.34"
"10026","5043","69","1","175.23"
"10027","5043","30","5","1669.38"
"10028","5044","24","1","582.74"
"10029","5045","33","3","390.64"
"10030","5046","26","1","457.02"
"10031","5046","83","5","1180.17"
"10032","5047","153","2","226.89"
"10033","5048","168","3","1539.5"
"10034","5048","69","1","1628.98"
"10035","5049","21","4","261.49"
"10036","5049","76","2","77.31"
"10037","5050","190","5","1619.54"
"10038","5051","17","5","841.5"
"10039","5051","75","2","1699.22"
"10040","5051","191","2","1379.05"
"10041","5052","158","2","688.77"
"10042","5052","162","5","1386.45"
"10043","5052","6","3","1578.16"
"10044","5053","42","3","1862.52"
"10045","5053","134","2","1374.88"
"10046","5053","135","3","1338.51"
"10047","5054","63","2","1625.08"
"10048","5055","107","1","1357.2"
"10049","5055","19","2","1504.99"
"10050","5055","7","2","534.47"
"10051","5056","126","3","444.19"
"10052","5057","77","2","1096.22"
"10053","5057","94","3","1141.41"
"10054","5058","51","3","541.24"
"10055","5058","177","3","1433.06"
"10056","5058","189","1","310.74"
"10057","5059","109","1","553.58"
"10058","5060","152","2","1853.77"
"10059","5061","114","1","981.6"
"10060","5061","65","2","1780.86"
"10061","5061","115","3","308.95"
"10062","5062","177","1","225.13"
"10063","5062","66","2","789.16"
"10064","5063","168","4","1803.42"
"10065","5063","73","5","1537.06"
"10066","5063","136","3","797.26"
"10067","5064","46","1","464.17"
"10068","5064","51","1","1447.24"
"10069","5065","176","3","1129.34"
"10070","5066","2","2","1331.84"
"10071","5067","5","2","1317.77"
"10072","5068","151","4","444.8"
"10073","5069","54","5","229.83"
"10074","5069","45","1","410.58"
"10075","5069","101","4","169.65"
"10076","5070","10","1","483.38"
"10077","5071","164","4","747.63"
"10078","5071","35","1","869.79"
"10079","5072","189","2","1273.81"
"10080","5073","52","3","1423.27"
"10081","5074","197","1","1166.68"
"10082","5075","62","1","635.9"
"10083","5075","176","5","54.93"
"10084","5076","73","5","1093.94"
"10085","5077","181","4","1942.33"
"10086","5077","104","1","1667.42"
"10087","5077","157","1","199.48"
"10088","5078","196","1","1055.97"
"10089","5078","185","1","1064.73"
"10090","5079","68","5","824.84"
"10091","5080","67","2","1282.03"
"10092","5081","2","5","1307.08"
"10093","5082","86","5","778.95"
"10094","5082","164","1","1065.41"
"10095","5082","136","1","474.07"
"10096","5083","144","3","1660.1"
"10097","5083","5","1","1056.88"
"10098","5084","180","4","1717.01"
"10099","5084","185","2","1614.01"
"10100","5084","68","2","1115.32"
"10101","5085","105","1","1012.87"
"10102","5086","106","3","1863.48"
"10103","5087","2","1","177.69"
"10104","5088","167","5","1252.25"
"10105","5088","53","1","1285.58"
"10106","5089","33","1","217.48"
"10107","5089","187","1","755.6"
"10108","5090","42","3","372.66"
"10109","5091","21","4","475.83"
"10110","5091","73","2","1163.28"
"10111","5091","166","5","1321.47"
"10112","5092","98","3","535.5"
"10113","5092","1","3","644.65"
"10114","5093","190","1","314.67"
"10115","5094","137","5","761.45"
"10116","5094","28","4","24.42"
"10117","5094","115","2","1796.58"
"10118","5095","52","2","1239.95"
"10119","5095","198","5","1996.56"
"10120","5095","7","3","1934.8"
"10121","5096","94","4","540.37"
"10122","5096","94","5","1449.94"
"10123","5097","69","3","589.27"
"10124","5097","72","1","1204.43"
"10125","5098","125","2","1286.21"
"10126","5098","42","2","932.53"
"10127","5099","43","2","1765.37"
"10128","5100","68","5","1747.22"
"10129","5100","110","2","1734.52"
"10130","5101","200","4","1848.91"
"10131","5101","195","4","1054.61"
"10132","5101","73","3","285.74"
"10133","5102","153","1","1870.97"
"10134","5103","26","4","386.8"
